name,short_name,id,dataset_id
High Plains Raceway,HPR West,106cbf9a-4161-4ccc-8d1c-52308031fd5b,33684ac5155f019a7b5ddac8df60bf70--high-plains-raceway
Ningbo International Speedpark,NIS Chicane,5ec28bf7-756a-4590-80ac-552d1433620e,1611740cd6ba0d2b3c4295661957aeb6--ningbo-international-speedpark
Club Motorsports,ClubMotors,d607303a-3e6a-45f8-9b94-de650e989425,463275ac6382e569ede78fb5b20557b2--club-motorsports
Invercargill Oil Shop Kart Raceway,Invercagill,85960f73-15d8-41ef-b2ea-1f6199b869b7,3865efe31e20445636f10d08362ed13d--invercargill-oil-shop-kart-raceway
Kartódromo Internacional Nova Odessa,NovaOdessaK3,d2eb7f6c-cce0-47fc-9e7e-286269921a1f,e1a4abc689d0be3d3f6c692fba5825a0--kart-dromo-internacional-nova-odessa
Yelabuga,YelabugaK V1,8b0d8c8a-283d-4d14-b9b7-c56a59e68d98,2970ff24e56410650201311f7b476d10--yelabuga
Kartódromo de Itajubá,ItajubaK,af0e634f-c7b9-4a4b-9a19-89a3d5abf9dc,50fd1b198f7d703c09b31874000ec3b5--kart-dromo-de-itajub-
Forest Edge Kart Club,FEKC,552b18f9-dbf3-4a3e-b7ac-792365e8a1e1,4df3ec879a387e6dd0906b3e872e72d5--forest-edge-kart-club
Mugello Circuit,Mugello,dce54833-c3df-4692-ad02-71fb56654e6a,67197206c985484c68d866778f0ec2fa--mugello-circuit
Circuito Manfredonia,Manfre. V1,917d03d0-c086-4041-b8ca-2396835d4974,560f43491a7fd3e35d334f39f626de41--circuito-manfredonia
Oyster Bed Speedway,Oyster,e214069b-2a94-437c-957e-ccde3abf436f,7cf3573408cf6df83db492d31dcd01e3--oyster-bed-speedway
Miramichi Dragway Park,Miramichi DW,e5db9cde-5bf8-4f1a-81e0-3f32f16918e9,e81b76d31373386d4d96e91d325d01a1--miramichi-dragway-park
Summit Point Motorsports Park,Shenan. Bike,51aa8c22-9fcc-47fa-add6-d2b40c20f7c3,23cee8c731c088f4801862139586c3c2--summit-point-motorsports-park
Jakarta International ePrix Circuit,Jakarta,9c9af3b3-972c-457e-a16a-7bb4ad36f2da,f82cb1d17158dcd287d5b97b9d867911--jakarta-international-eprix-circuit
Thunder Mountain,Olathe,9bdac8e2-60cb-43f5-961a-7d0cf04f03b7,ed9b2aefca3d5f72468a58f508275934--thunder-mountain
7 Laghi Kart,Branduzzo,42806747-82da-4e76-b777-dfc00b16413d,9e39a8d1a618aee841ee3a1c473f5e81--7-laghi-kart
Mareeba Speedway,MareebaSp,152ae9c1-1295-44c0-81ae-4e36d0ad98a2,d027005cea670628a1006b66a3b55385--mareeba-speedway
Summit Motorsports Park,SMP DW,5a8fbd09-2ac6-47fa-ba34-edc1eb5ad121,b7b2a3de2c25aa534893b7257b57c615--summit-motorsports-park
Thunderbowl Raceway,ThunderBowlR,b3d5b5ca-1486-49a5-8d7a-46f74a949d45,ddb62f6ef57b5d4cd81fd6cc2d2925f7--thunderbowl-raceway
Bangsaen Street Circuit,Bangsaen GP,e07e7c38-734b-4880-97cb-7fc96e793495,ca45181de07398b395557fe6fe01f68b--bangsaen-street-circuit
Markopoulo Park,Marko V2,66787155-1ec6-40ac-8e6f-9e5a40721b63,ba28d1bac5bfb3ed49d7fd5874e9782c--markopoulo-park
Northline Speedway,Northline Sp,44350bef-3d82-49f3-ade6-c5f6a3502407,42c67ebba606c57377d2f6989ca2abe5--northline-speedway
Östmarks Motor & Fritidsförening,omff,ff66af7c-de66-4570-992b-e14a8ee797a6,ddafd49a2f37c40807f69aa7137d09ce---stmarks-motor-fritidsf-rening
Rockingham Motor Speedway,RockinghamV1,ed5fb591-a51e-4f14-be0f-144e5080fb0e,90a771b140f7149f81f6c9e7b4584d66--rockingham-motor-speedway
Russkaya Sportivnaya Kompaniya,RSK,16c85a40-439f-4951-805a-edbaac37be3c,316fa592ba4db4fbc67a4766decf46c5--russkaya-sportivnaya-kompaniya
Circuito Manfredonia,Manfre. V2,61780ac1-9873-4463-abc8-93700082bb78,86db299b1a33b3b10176101d3205009a--circuito-manfredonia
Motorsport Arena Oschersleben,MAO B,815df897-ea27-484f-9146-313bf3e58747,d1e12577db68b06a9420705848f272aa--motorsport-arena-oschersleben
NRing,NRing B,f26b735f-0418-48f9-9dfa-8d30cee81e5e,d5dccbb601da1be86f71e14a28015265--nring
G & J Kartway,G J - C,1864cc73-4a66-4908-a87d-ba8fd9ac1db0,a637dfbb46152039f4ae4254c425cec9--g-j-kartway
Circuito Albaida,ALBAIDA,d2f5973d-08ee-44e0-bb0c-91be4a286f36,b7b8e994337b85004b3cda8fc1c40f06--circuito-albaida
La Base Motor Club,LaBaseMC,ee5b7d94-ade2-4cbc-9485-6d7ae7dd3b46,c04de31a905f255774aa7f6d66072f92--la-base-motor-club
Keystone Raceway Park,Keystone DW,ae2679dd-d4ba-4e18-860b-4986ae54e200,3b80f949714d724eb9db683e4c9bd3f2--keystone-raceway-park
Mt Wellington,Mt Welly,5ea9005b-89d8-4bce-8398-a11a459eba96,4ddeeba2bd349922a7cd9e297f0cf9e6--mt-wellington
Golden Triangle Raceway Park,GTRaceway,cd79d98f-2421-445e-88f5-58dca2f59a56,a4ee92a8fec303299c7e6147c4dab858--golden-triangle-raceway-park
Sportsdrome Speedway,Sportsdrome,185ba087-475d-4056-b89f-35ff36e0436d,84fb4791d5b06109ccd7f4bd20a6dbe7--sportsdrome-speedway
Made In Kart,MIKVarKart,c674f919-3dc2-4fc0-891f-93801849806f,fb930a021ff55fa27bdea46ad647025b--made-in-kart
Pista Fanelli,Torricella,1d0e24ca-7427-4bd7-939b-cb5c3cacadfd,f43b16be3cc975c035794daf18efc9d5--pista-fanelli
Southern 500 Speedway,Southern 500,f9500a3b-d338-40c4-8d0e-87c9e72f1eed,43f9582925ec6ee7c3929dd5a6b8f22b--southern-500-speedway
Whilton Mill,Whilton 450,991a776d-787e-4a8f-80c5-0aaf8db3215a,f30bfb9de808e1934487ada779cc4288--whilton-mill
Kart Lagada,LagadaK,c6b9535c-9f2a-4331-bbf2-1113300f0965,338142993f2b711c8adb301574866a93--kart-lagada
Kart Clube Granja Viana,KGV 9,1eaba5e2-5baa-46a7-8ed1-fd4794d88d0b,65a31e2650c68dbf9db86fa281f7231d--kart-clube-granja-viana
New Hampshire Motor Speedway,NHMS Oval,45bafb52-bb89-40a6-98e9-47742217f6b7,a62967f38757cb31e4aaf1a72f290406--new-hampshire-motor-speedway
SMK Hedemora Gokart,HedemoraK,8177a136-622c-408b-b7b3-1091a6dfae31,90bc7c01f1b8a69ae4e098f65c4ef12f--smk-hedemora-gokart
OceanKARTLAND,Ocean V6,bcaee966-f558-4c97-b748-6c7a9f3dd2d8,67a6613304f4d5bdb684319e163c604f--oceankartland
Bira Go Kart Circuit,Bira 1223,22ea076b-077f-42e2-a2a5-1a20d7bd9866,42539d0916b5e8b07ac1d9d7a9e5fdf0--bira-go-kart-circuit
Tandil,Tandil,15702787-f1d3-47fd-84dd-7aa7f3775ac1,986ba8ce5c08b2f5183a93369ca7f1b1--tandil
Karting Castejon,Castejon,71257738-ee3a-4477-930f-850f45560bf1,ac9ccead736eaeaa7c3314ca005aaf9a--karting-castejon
Zhuzhou 1,Zhuzhou 1,d3538c3f-f0e8-46b1-ba69-7fbd7fae9c9b,4d23d781de8d2a5e32f422437427a02d--zhuzhou-1
Karting Plaza,Suwalki,e85dfd3a-3ddb-41ba-98b8-71204c9263aa,b0fddf6ba4b8f7d253d39b91d0ba643a--karting-plaza
Raceway Venray,VenrayVar4,d67072c0-553e-4a69-b83b-d762aedead6b,41400c0361c99befa0a94756c1dacee4--raceway-venray
EVMC Eerste Velpse Modelbouw Club,EVMCK,e49d7f9d-9807-4ec3-bf12-e807672e7026,e021882c79ad7741dbb3b98f52398e05--evmc-eerste-velpse-modelbouw-club
Joensuun Urheiluautoilijat ry,Joensuun K L,44c38829-c202-4882-852a-8f048e303ff1,8962ed8eb7bfa3a1d781b0f384669d48--joensuun-urheiluautoilijat-ry
Ningbo International Speedpark,NIS Club_Chi,6623e94d-50f7-4728-b5ad-8bf1bf177b9c,eb0d07215782bf9304f79c16b451bf82--ningbo-international-speedpark
BMK Gokartbana,BMK,ace0b189-18b0-4c5a-95e9-26e5f4602ad0,98f35c85638a7cb430385dfe9511474d--bmk-gokartbana
Raceway Venray,VenrayVar2,5852122a-4a25-427a-988b-3974679bb70b,9d74ae3088a297a2fac36fb49326cdc4--raceway-venray
Sportif Karting,Usak,6b1006dd-982c-4b12-a35d-ca71a3a18bf0,9f9e4738f510e57785a55bfd02607ce2--sportif-karting
Coody Creek Speedway,Coody Creek,8f073402-4671-4f41-9881-acdaec7ee3fd,fcc352586bcd19dd251a93f228e98127--coody-creek-speedway
Dakota County Technical College,DCTC Var2,3b428f48-9d3b-45e1-be78-a3c17383d85e,4faa33e386d3734c9cadc45cb618b402--dakota-county-technical-college
Santa Maria Karting Association,SMKA K,07aab457-a545-4fe3-ae97-d7e77542f13d,5ab8512e2497f097d9dd60bc5ab3e564--santa-maria-karting-association
Autódromo Bom Futuro,Bom Futuro,b036e9ca-3759-495c-83eb-ab8cf689ba3b,cddb6b400c7509af6f9d21719a222092--aut-dromo-bom-futuro
Orange Go Kart Club,OrangeK B,bad34d66-6360-4f24-9f4d-4df25b7573df,a4e459684ccec37e1099085dc6f55ee9--orange-go-kart-club
Quaker City Motorsports Park,QuakerCityDW,cd6ce496-ab74-4b40-8a3a-24a77423bc29,9068f7ed11651a7ff913189c8e206a05--quaker-city-motorsports-park
ADM Raceway,ADM,3235d132-abf4-4996-a918-3a9abe58004a,59f1fa030f3a24f41fecc5cfc5688c1c--adm-raceway
Geraldton Go Kart Track,GeraldtonK,63e2d832-d13c-4bb0-b52c-4af0872c248e,f87901476f1e96c5923fc63fdd9eda8e--geraldton-go-kart-track
Bollnäs Motorklubb,Bollnas,0b9d64d6-0f57-455c-bdf0-1038e5a08d01,df66df01c27dc39f4904965b2666f589--bolln-s-motorklubb
Kartbahn Oberlandring,Oberlandring,3f778113-7327-4189-8b0e-52f0b144dce6,f0f3f8111de8803007e98052e6662379--kartbahn-oberlandring
Cronoscalata Cividale - Castelmonte,Cividale,eb3ae02d-eef1-4172-a48d-2bf12d62e5ee,43ef237fa11b7ccd5ea63c4631317d53--cronoscalata-cividale-castelmonte
SER-Ring Gokartpálya,Ser-Ring,69c1eebe-3465-4cf7-a778-dba1127327d1,92ca8592d944b3192dd5e580309b9815--ser-ring-gokartp-lya
Homestead-Miami Speedway,HMS Road,0b9e95f4-13c0-47f9-b47a-28f715c27671,8a2c13d585f1734926e3ccb93199a0d8--homestead-miami-speedway
Racing Kart Jade,RKJ Adulte,f90ebded-1c61-4785-9380-e7d103acd9f6,839dea505bc8da8f0c3a5afcbd921e33--racing-kart-jade
Bunbury City Kart Club,BunburyK,e2b9755f-1450-4fa9-a536-e89155d6bfb8,431aabae4b16b2c14f768bbd21555537--bunbury-city-kart-club
Arlington Raceway,Arlington MN,ed4d0b56-6245-41e1-a6fe-307d3505a084,7bd027d9c4123501b0417a7cb141a05e--arlington-raceway
Huntsville Dragway,HuntsvilleDW,ae06e1d5-434a-47b5-aad5-1c30a1895d32,6bdb86a7ffccca8c97ed8180f131dc61--huntsville-dragway
Cycles Moto Club Franck,CMC Franck,5846fcba-af4a-4bf4-8681-90bd212dae66,122a2ac6fcd0ea5e2b46c3fd067cd300--cycles-moto-club-franck
Circuito Internacional Paladino,Paladino V2,6038f39a-0184-4663-b9a5-c0936f864680,27a6b493883df241fd5f0a6e9c449abe--circuito-internacional-paladino
Le Mans - Bugatti Circuit,LeMansBugCir,9bd190f1-8261-4392-b0c6-7864e4c01dd9,cf7fc5bedc42efd76e997466e43ffa6a--le-mans-bugatti-circuit
Trióvalo Internacional de Cajititlán,Triovalo,8ce0e651-a193-4603-b677-9c161be6e5c0,7d1457979a64924f3a89ec1b0648cd61--tri-valo-internacional-de-cajititl-n
Circuit de La Ribera,LaRiberaMini,1f13cfaa-e580-4a4f-825d-f78a678a3ccf,4e2af136ad5fec07e3841c332b0a7d20--circuit-de-la-ribera
Flatrock Speedway,Flatrock IN,c60c9842-5512-4c28-a694-04f6c8294a6a,f6b87be9d345e57116e9126dd3be82d5--flatrock-speedway
Autodromo di Cellole,Cellole,57114ce2-9dbf-422f-85f1-3233c16fbb85,83623c08ac3cf8f4b233f3eaadd332af--autodromo-di-cellole
Kartódromo Emerson Fittipaldi,FittipaldiV2,c259d03a-00c9-4b1c-a42d-b1feaf97c10b,14fb6e17ca8e8f37c0c6dd0a5df3f38a--kart-dromo-emerson-fittipaldi
Concordia Karting,Concordia V1,ab89aa70-8115-4ade-af97-65c86190f1ae,32b6f149839f4e8623a6d64f6ac6574b--concordia-karting
Wild Horse Pass Motorsports Park,WHPMP Off-L,5870a246-f5e2-4a24-904f-63c99a6db303,ef8a36d8fa3634e3438877c4f352a55d--wild-horse-pass-motorsports-park
Speed Creek Raceway,Spd Creek,134b2fc1-dd7d-4f67-b2ad-1f7894f552b2,000dc416efdcbe8a8dd61cb7b78edfa8--speed-creek-raceway
Charters Towers Karting Club,TowersKart,c1f96014-edc7-44c2-94cd-3a64bb639947,24e4e6ccd12fa5c5e933c7e7c033c77e--charters-towers-karting-club
Kartódromo Municipal - Brusque,BrusqueK,ed93ffd8-5ef9-4582-9a11-25c5c92db2cc,a5e3cfdc97de9948d4c2b2ff692419f0--kart-dromo-municipal-brusque
Tucson Dragway,TucsonDrag,ca13fee6-e413-4378-a264-8ed3f5810361,e8869e5b3ca81f24824d19b4386a88fb--tucson-dragway
Bira Circuit,Bira,4f2d7584-83de-4e29-881a-91953f8587c0,52abaa342cc0e5b22de802bd4cbd24d4--bira-circuit
Kartodromo Internacional United Petroleum Grupo Alonzo,AlonzoK V2,f17e9698-679c-40d9-9896-635a2cd46332,ae5507ac5276117ee0e4833cd67ee4ab--kartodromo-internacional-united-petroleum-grupo-alonzo
Karting Centar Zagreb,Zagreb,791bdac7-b13c-4cb9-a805-7a0509800ab8,ed1ace65d9f601cc7bb0614f2065d74d--karting-centar-zagreb
Honjo Circuit,HonjoVar2,09d5ae5f-a4bd-43b0-9b1a-25e09022cc10,20cd6221a6e7f5e117e0abd4cc2e6fbd--honjo-circuit
Le Circuit Mont-Tremblant,M.Tremblant,fedf8562-f427-4ccb-ab00-5636729cc46b,3b6846bb710878da345c3fe23cd137b7--le-circuit-mont-tremblant
Charters Towers Karting Club,TowersKart2,2b3deb4a-f541-449d-bfae-de91a5863b85,a16f61b58d12038fb02b591d70997baa--charters-towers-karting-club
Buddh International Circuit,Buddh Bike,a84e3273-9639-40de-851d-d5de20ae7039,0aff0f13f6fd87a802b6100df0828bdc--buddh-international-circuit
Kartodromo de Boa Vista ,KBV V2,ee4ced03-957d-4b7f-904f-baf46f8a9e77,a854c7d87111847934c9dc08865b3f4d--kartodromo-de-boa-vista-
RPM - Racing Park Mtein,RPM,c25bf50c-d020-4305-aff9-eff5e978b575,5c771b66050248e94052f5d51c976a46--rpm-racing-park-mtein
311 Motor Speedway,Pine Hall NC,23e46df0-2985-4b75-9011-7dfe4d0e130e,b342610b565b97b72a5806f278a5afca--311-motor-speedway
Minimotodromo di Oreglia,Oreglia C,7784ebf8-cf6c-4d0b-9087-b79d86c66a22,3a66fb26269c4629c2f8a9e2522ea5e2--minimotodromo-di-oreglia
Newman Kart Club,NewmanK,47eeac50-ae0f-4c54-81b3-a6953a737ae4,2f6faf6f2819050cb65588348fa78b6d--newman-kart-club
Tonopah Speedway,TonopahS,a5010ab2-643d-4d11-804b-c7b529a3af0f,5abd165c9fabe46d444d7915d1f1f0b6--tonopah-speedway
Brezova-Gokartland,Brezova,64096df3-2307-4616-a11b-62ed2ad9318b,03c3589eca382942650ffd77e1409ff5--brezova-gokartland
Strängnäs Motorstadion,Strangnas,6d8c620e-2b65-4af5-b2ae-5ffaa86c6457,3b11d107459a6ec5cf6814b56aa4b8e3--str-ngn-s-motorstadion
Sweetwater Speedway,SweetwaterS,f2d6f145-41a6-438d-a22f-bb7881cffcb8,3b30f67faadf1eff51e7008e5bcfc081--sweetwater-speedway
Rustavi International Motorpark,RIM,9d4299f2-7617-4f32-b729-437e5152d763,94cd8c9b86626d47c28d9dcf5fee2cf9--rustavi-international-motorpark
Bedford Speedway,BedfordS,5a1f61f3-e26e-4470-9166-de59bb1fa334,d35c9cc2424f66922c3990f9adbf662f--bedford-speedway
Luleå Karting,LuleaK,7737d04c-b12f-414a-93f7-9c68857cd91e,f8c6dbace8acf2dc96b78f8844816103--lule-karting
Franciacorta Karting Track,F.Corta Var6,7286ea08-aaf3-4f38-b11d-cb7898185718,c2ae15854704a187cc5a9f84d6e54e21--franciacorta-karting-track
Cedar Falls Motorsports Park,CFMP DW,10c3f158-bc0d-4f98-b919-5bbd32adb269,5eb6c80edabddaad8de0f477ebc223e9--cedar-falls-motorsports-park
Brainerd International Raceway,Brainerd MN,77fcbc20-0329-4a4e-952e-bd2b01e97af3,c94cade31ba2958680661b96fc26d2b9--brainerd-international-raceway
Manfeild Circuit Chris Amon,MCCA GP CW,79b9f75a-ebfc-4e1c-8ab3-36b99a04feac,9a9f7380a0dc820e6076206b99bff17a--manfeild-circuit-chris-amon
3 Flags Motorsport Park,3 Flags,6719efc6-627f-43e6-a879-32e37aba3ee5,5c05b9ed2aaf6579e9c65802125e3704--3-flags-motorsport-park
Kart Clube Granja Viana,KGV 7,b28f71de-322f-4001-b427-9c352252de2e,01f7a815fbdb1808400a310d936c37b1--kart-clube-granja-viana
Wagoners Speedway,Wagoners,cee49243-519d-45fc-bf30-4f545a9d56a7,a08b9070c1c5b070a06a11ae8e99549c--wagoners-speedway
SUNDGAUKART Motorsport,SundgauK V2,a4a98722-762e-4acf-8a0a-000d5f09b320,358b2b5e5a7286f2578c3d36e1aa3ff5--sundgaukart-motorsport
Cowbell Motor Park,CMP,477dbd92-a2b6-462a-a5e9-acb44b560bca,852d86225a6edfb806c180a2aa28c6fc--cowbell-motor-park
Thunder Valley Speedway,ThunderVS AL,229156ec-dbda-4062-b63c-bb70dcbe07db,00bfb4706126f7ace7b65760925a5e52--thunder-valley-speedway
Autodromo Hermanos Rodriguez Circuito Ovalo Con Foro Sol,AHR OvaloSol,6e068bbc-2b32-42b4-aefa-d05c3621480e,6d0ea169fe9e9d21482c4cc6b9291630--autodromo-hermanos-rodriguez-circuito-ovalo-con-foro-sol
Hallsville,Hallsville,7d1bb9e5-80ce-4089-a412-1f1f33029d81,7c711f8924ce682141065aceacb231be--hallsville
Autódromo de León,LeonShort,a9262218-1344-478a-82a8-03711b6c7951,a54e6454a3e0df4a2176b42d2d7a242f--aut-dromo-de-le-n
Rye House Kart Raceway,RyeHouseK,479f99d0-8d51-44e6-aed8-f3b0ddca4523,504b99a34c93d6fe684994fad148ae2e--rye-house-kart-raceway
Pocono Raceway,Pocono S.E.2,5a2be02e-fe2b-4ef2-aa63-1c496de3345b,072e9f20132808df23610edd8025dfaf--pocono-raceway
Circuito De Moto-velocidad Hato Mayor,Hato Mayor,2aa8ba7e-023c-46b9-8f04-e5083a068279,261dd6597ad00b0e7fc3d3ef14c2ed1e--circuito-de-moto-velocidad-hato-mayor
La Mola Rambo Motorsport,LaMola Lungo,c3d287a5-2630-4847-865b-59defcf3c60f,88a441bb99caa5394afb5a627a2c5ec7--la-mola-rambo-motorsport
Beacon Dragway,Beacon DW,84e68cb1-d3a0-4f19-8ea6-929ba05d3b3a,ae050aedbca7ee0666c5c89528788497--beacon-dragway
Spreewaldring Kart-Center,Spreewa Kart,99fe4583-4242-43de-9662-19a33c14f028,0969e38d67d9dd04857d937b0931bda8--spreewaldring-kart-center
Billings Motorsports Park Speedway,Billings,e396bdf3-4806-4172-9c71-60685833a893,2f42937351123734140a202d55a156bd--billings-motorsports-park-speedway
Karting Cibuyo,CibuyoK,eee3cd36-20c7-45bd-8c23-b2a23c867d64,7f5c53e1e9a67a523abca35fd568f120--karting-cibuyo
Chris Beck Arena,ChrisBeck,3704e32f-6b25-4ad4-9e68-23bc286c9622,f5d07dc126d049f6a4d7c07437c8b080--chris-beck-arena
Balaton,Balaton,0252a92e-c353-4cec-bcb2-911f79e3cf3b,c6f43fef8379fe86448b7e6df0f8e73f--balaton
Circuit Mecaglisse,Mecaglisse,f4d57e3d-5ae8-49fa-b1d7-567d6e9dbc65,12fb0c8b7ae8f5138189b3937ff0d886--circuit-mecaglisse
Madison International Speedway,MIS,443591ac-93ff-4483-80c4-32e4a4dcd002,fe72a3391da42b599b86a846c7dd14ee--madison-international-speedway
Dumplin Valley Raceway,DumplinVR,62648301-4a0d-4bf7-941b-5bd2431aa5ac,0d2008f210713307251bc371e67e84ed--dumplin-valley-raceway
A.S.D. Moto Club Ceriano Laghetto,Ceriano Lagh,6fc75e04-7b8f-4cba-925f-6403717796f6,a6e5063cbf7467513815e930c8453e92--a-s-d-moto-club-ceriano-laghetto
Santa Maria Karting Association,SMKA I,856126c4-4e94-4865-9d19-a1a5c688592a,5502d226b17a4283bccad168c9f46fa6--santa-maria-karting-association
Kartódromo Nicolás Vuyovich,Vuyovich1,5cba3097-1d32-4eb5-a121-9245c83cfde1,1c14d78d081f61aafecaab43694d393d--kart-dromo-nicol-s-vuyovich
Karting Cardedeu,CardedeuK,ea62f290-2847-4545-b5c0-127e659bcf83,95bf3736ce354f05e52864a3a6b15451--karting-cardedeu
Al Ain Raceway,Al Ain VarGP,ab44326b-b46b-4aa8-bc0f-c2709012830a,9c687606ac5bc7a40723c4801050c3a1--al-ain-raceway
Kartodromo Boggia Park & Sport,BoggiaK,24a77dab-242e-4e50-93ca-3845d0b2b197,ea51004ed4751aae4345a679e187226d--kartodromo-boggia-park-sport
Sikeston,Sikeston,6bca8eae-66b7-47f1-a7c9-50cabc35b187,6e04dcb73ccaa11440495a8c6b75bce8--sikeston
Kartódromo Internacional Playa Ubici,Fray Bentos,53cbb6be-f17f-4c78-9f8b-a41d587eda80,f40603699c6f5c134e52dadf7d964cd9--kart-dromo-internacional-playa-ubici
Sens Espaces Karting,SEK,72e30e58-70da-4a04-aacf-6a97282283d3,16f1f5e9172e56218383484637cadee4--sens-espaces-karting
Circuito Eduardo Nene Mascaro,NeneMascaro,408b51ab-e87b-41d6-8fd4-41054ef74ee0,c1a1a618e2b0f0632ef56cc5dbe2b105--circuito-eduardo-nene-mascaro
Karting de Caudecoste,Caudecoste,85e54535-5d45-4122-9578-67ecac4a2b0f,def727cdedd71b19e757e8da533852e6--karting-de-caudecoste
Kunming long,Kunming long,27e74539-3f07-4dff-b073-81fb3f364460,5b12c36a06172e9c9d95c8df7637b4c1--kunming-long
Circuito Mike G Guadix,Guadix,feccfed1-1a9f-417e-b5ca-06c61f9c2cc1,b569b8da6e4f65605d5dee26f9b1b3d6--circuito-mike-g-guadix
Yas Marina Circuit 2009 - North Handling CorkScrew Plus,Yas09NHCSP,10cc5d08-f43c-4abc-a240-28d35ec2a65f,28780fcee3b420250e399a46ade10ad0--yas-marina-circuit-2009-north-handling-corkscrew-plus
Cockburn International Raceway,Cockb r WA,0f00fd5c-6d8f-4cd5-a94d-b1d2a9229666,6602c51748e1012d1b3d44cb346cf2ff--cockburn-international-raceway
Karting Club Charmes,CharmesK,77d45587-3c6a-4528-a471-73a1ed3ef4d5,296d906bbbbc314d2e7adea1476e5813--karting-club-charmes
Summit Raceway,SummitR,dc8b4840-1fbf-4db3-8f6b-64e41d732cf8,51c2d19e9aa022c7f21a7229fe74d4b4--summit-raceway
MidPond Raceway & Events Complex,Midpond,1e8e186d-2e7a-4032-8dea-db1347f9fde9,1c3aabe3d24a5d14f07f48a8d442ec76--midpond-raceway-events-complex
Pocono Raceway,Pocono S.E.3,a6fce9f6-c893-4dc7-aad2-8dc123d8ec2c,7b314e0776ad75aca2fee48674ece7ec--pocono-raceway
Springridge Raceway,SpringridgeR,c9ba093b-df25-48a0-a8d7-ef78671288cc,6f82b3edb869c606f1db10f49584aa06--springridge-raceway
Barber Motorsports Park,BMP Main,43f01917-8670-44b2-9631-ec9aac822f69,548deaba61c22bd3a491e8fb9a16fd47--barber-motorsports-park
Wuhai,Wuhai,88b485ee-9324-4a36-91cb-e8d5fe646af6,41212bf098bf687f2a7e5cb21c117e58--wuhai
Poggio Karting Club,Poggiomarino,85e4fc0e-9949-4845-9075-7877b25e9f15,10d563375a0de91938fecb25bc63bac8--poggio-karting-club
Queensland Raceways Lakeside Park,QRLP V2,20bc675e-c0ed-414c-9376-05f2beadada4,6adc4aa7d8853ab67169f4cc79f86213--queensland-raceways-lakeside-park
Funpark - Kartódromo de Fátima,FunPark,9db4cf50-5626-4230-85c9-3a0ebda43ca3,2f2322fbb3989949a0e0dd758033ac9b--funpark-kart-dromo-de-f-tima
Kartclub Eefde,EefdeVar1,053cc006-1e04-45ec-915e-0bd323109d48,1e7d9b7ca02f95993d260ff3a3e6eb6d--kartclub-eefde
Autódromo Juan Oria,J.Oria,9103344e-53c9-446d-88cb-ac12676e5e5c,71cab2dcf04c1b372ca24705e1908ee0--aut-dromo-juan-oria
Karts Francis,FrancisK,daf00b3f-c752-4e26-a1df-a5fda5f627f2,3c21ffa6a9682f01752f6e791b0968fe--karts-francis
KartSport Marlborough,MarlboroughK,6bcf8a09-fe1c-4347-9c0a-cee724393dfa,fca725cba6f6beac0c115901fce78e0e--kartsport-marlborough
Karting Côte Basque,BasqueK,d7f8f127-68ae-42be-8d60-e9c02c7d41aa,e2dba9a1a908d58f2c4552e72a0f8999--karting-c-te-basque
Ocala Gran Prix,OGP Full,87a45c0a-0b5d-4da5-bd47-02e132522164,8d1bcccb3f3bb1dde7cb6bc3b03cb162--ocala-gran-prix
Asociacion Mar y Valle,Mar y ValleT,3c6543af-62cb-4cc7-8781-9feaeeef5910,c66780354f7f73659d2249db1ee0ea44--asociacion-mar-y-valle
Madera Speedway,Madera,0ae8027a-6624-47da-a11d-2ffabcee43bd,8048ccbace4d8a3ec6a59165a894de53--madera-speedway
Quad Cities Speedway 1,Quad City 1,e3a45437-0de6-4c77-a103-131f3c71a18f,2b45b399bf273472c389211eb2d524df--quad-cities-speedway-1
KartSport Bay of Plenty,BOPKartV2,d961a143-a74f-4b10-a80c-757bc80f6fa6,16991dd8442640ee383a67e71ed1ab09--kartsport-bay-of-plenty
Ozarks International Raceway,OIR Out V3,269b05cb-d84a-4340-a655-df9d01b97b31,91c96c9dff9dd2699034cfcfc096ccf2--ozarks-international-raceway
Karting Suipacha,SuipachaK,58caaecf-8223-438e-8bac-64db1e47cbdd,125de68ac20be7ebd7e42f6eb3b8d9e1--karting-suipacha
Kartódromo de Chaves,ChavesK,883b817f-b5d1-4b56-a1ed-8b7f0b1a3dbf,386b4e529554faec96e7002510d8732a--kart-dromo-de-chaves
Ningbo International Speedpark,NIS Int.,bd81c3c3-a36c-442b-b8e8-969e6fa352f8,0e8b020309cdb2bf351a3d81c6c4f06f--ningbo-international-speedpark
Karting des Fagnes,FagnesK,5d2722b7-5f7d-40c5-989c-e7eaa222d2e6,d605bb9a1bd661ee0774dc65614db121--karting-des-fagnes
Kartodromo di Mondello,MondelloK,3c11862c-aa4b-461f-b418-7b1d0f5e12ec,4c371d260f9910fbdb6ed5dcc8816e8c--kartodromo-di-mondello
Circuito de Almería,Almeria,d5b15e45-d71c-444f-879f-b4b67dd27efa,e5c665c660a0ead32f1a6aedcb741ce6--circuito-de-almer-a
Mike Pero Motorsport Park,MMMP A V1,a81d8519-b4db-4941-a9c5-3ecd44d8fb90,6cd91cc86b3825be1a214df6ce657a2c--mike-pero-motorsport-park
Dallas County Speedway IO,Dallas Cty,fa56938e-fe5f-4191-bb82-91fb5cda787c,3bd070081297c7ed1744703cd57d5226--dallas-county-speedway-io
